%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1645118571961531578,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572012335467,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572061821268,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572111506850,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572159694795,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572210190218,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572259200492,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572310602028,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572359828598,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572409856816,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572461031978,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572512505910,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572569285145,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572620421208,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572668948810,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572722598195,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572783432498,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572836724856,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572896393419,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118572966794383,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573032816194,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573085020152,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573139340913,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573191516400,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573243224379,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573295474444,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573349465265,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573430719554,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573485345042,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573534096006,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573591161153,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573643524617,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573697859534,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573756538681,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573816651180,0.0014516899133658388,-0.03540001443226077,0.0,0.49982878304888434,0.5001714354616096,0.5002655999875527,0.4997339814873801
1645118573907776883,0.002032200694059191,-0.03539966854426271,9.482634212965485e-10,0.5024601430397374,0.49753289143985896,0.497623059404145,0.5023605451677411
1645118573959074353,0.0020409941290219285,-0.03530472556092343,2.404537887154354e-09,0.5030163393866981,0.49696660410189747,0.4970612614950973,0.5029203307068901
1645118574011621633,0.00205330825457391,-0.03513506007240081,3.6423767561261267e-09,0.503707009938765,0.49627619755488805,0.496361788703882,0.5036011900240949
1645118574067841600,0.002063195771640521,-0.034843529911420916,4.69832918301751e-09,0.5040466198719624,0.495905896971839,0.4960171077923426,0.5039656487514957
1645118574124372488,0.002074511529315781,-0.034503057746714576,5.7979474934823295e-09,0.5043771653234324,0.4955651982442561,0.49568124026077187,0.5043004237981208
1645118574176837842,0.0020872009709309337,-0.03410590706010895,6.873174054648289e-09,0.5046768036136697,0.49525499414178487,0.49537637167242526,0.5046048603219793
1645118574228872503,0.0021009899672709154,-0.033648470617038184,7.858959323607026e-09,0.50492666506911,0.4949977560585917,0.4951218869792682,0.5048570108785511
1645118574283994565,0.002115717487647245,-0.033152786879844916,8.78465793579527e-09,0.5051406111253551,0.494775899691923,0.4949037685155095,0.5050742836307238
1645118574336827996,0.0021316469775708507,-0.03261978281908724,9.664389492574677e-09,0.5053375642677483,0.4945717306954676,0.4947027983305722,0.5052740747957699
1645118574391410778,0.00214657807103953,-0.03205143410602782,1.0383293360134805e-08,0.505430549145031,0.49447271319935393,0.49460790763741747,0.505370867378353
1645118574442103515,0.0021643827258133945,-0.0314510547516719,1.1142443732319365e-08,0.5055954107751367,0.49430311473594907,0.49443949675642074,0.505536641018936
1645118574496865266,0.0021834068101656743,-0.0308231338895472,1.183606993098341e-08,0.505747564831848,0.4941479433154159,0.4942839811161931,0.5056882011632446
1645118574551030856,0.0022046751928241253,-0.03017408050880109,1.2519538508605166e-08,0.5059307318421096,0.49395950316031895,0.49409657970261384,0.5058721911130202
1645118574601783343,0.0022275047251363,-0.029498507151731367,1.3145350098828276e-08,0.5061089885649414,0.49377626080401776,0.4939140609593986,0.5060509819640324
1645118574662421268,0.002249089460286827,-0.02880114317938829,1.3662375839975036e-08,0.5062132445964812,0.4936668592391207,0.493807251452157,0.5061576646632381
1645118574718369238,0.002274043309608477,-0.028084883708233147,1.4166358398948443e-08,0.5063789855280778,0.4934958239754798,0.49363733089434225,0.506324382468214
1645118574796672534,0.002301542435087176,-0.027353198067880436,1.464244087731929e-08,0.5065721332391977,0.4932977589449245,0.4934391619521665,0.5065173129295176
1645118574848742064,0.00233040257230403,-0.026589138156187426,1.5066051164626932e-08,0.5067513036978036,0.49311321006258707,0.4932551809523605,0.506696955512852
1645118574904058272,0.002361065400054072,-0.025774741160944567,1.5385242163732365e-08,0.5069033675905043,0.49295718762348206,0.49309894057882997,0.5068487169716228
1645118574962278359,0.002390149593755016,-0.024953673822569945,1.5629699846150493e-08,0.5070127006743083,0.4928452962593828,0.49298655583334267,0.506957484487127
1645118575015765588,0.0024206311335371353,-0.024125360643075362,1.5814253148423492e-08,0.5071316856831278,0.49272366434296566,0.49286418653572645,0.5070756724623039
1645118575066798903,0.002456188897162437,-0.02329383116801133,1.5962642493803966e-08,0.5073244750787703,0.4925262688041591,0.4926657558988854,0.5072673895377806
1645118575121721819,0.0024873608466817426,-0.02244429259150141,1.6027459498908364e-08,0.5074079124393047,0.49244113607786455,0.49257984338873817,0.5073500130870665
1645118575176807447,0.0023632320804767536,-0.021590420290615975,1.6027459498908364e-08,0.5072195113026455,0.4926371031368256,0.492773930178981,0.5071596451836583
1645118575230751433,0.002562955244841524,-0.020730084624511418,1.6027459498908364e-08,0.5079597090377094,0.4918759726692185,0.4920107998877784,0.5078979565806657
1645118575282905227,0.0025917550037967124,-0.01986148219458207,1.6027459498908364e-08,0.5080484054194123,0.4917862366522265,0.49191924163369144,0.5079848175888309
1645118575335579821,0.002619768099745976,-0.018987560139375588,1.6027459498908364e-08,0.50814454044615,0.4916886486998834,0.4918199578245637,0.508079253502728
1645118575389086437,0.002657698496673073,-0.01811118544696706,1.6027459498908364e-08,0.5083579963415233,0.4914693769126551,0.4915993303491273,0.5082913510114047
1645118575442582387,0.0026785985611706645,-0.01723184195254209,1.6027459498908364e-08,0.5083340627378801,0.491494356660303,0.4916240928430971,0.5082671830520528
1645118575497022517,0.002716289486756577,-0.01635483234971324,1.6027459498908364e-08,0.5085188337170995,0.4913039760862476,0.4914329837275623,0.508451198583956
1645118575548911724,0.002753465790879013,-0.015475960583398181,1.6027459498908364e-08,0.508676974362745,0.49114105810546055,0.4912693030264315,0.5086085613712449
1645118575602548904,0.002791344197888462,-0.014598410764782487,1.6027459498908364e-08,0.5088295182045595,0.490983896246538,0.4911113195503591,0.5087602646038516
1645118575654355977,0.002827441387184067,-0.013722019798809335,1.6027459498908364e-08,0.5089492877491636,0.4908608079395512,0.49098721638082904,0.5088790063258126
1645118575711701984,0.0028649909179631373,-0.012847795118918702,1.6027459498908364e-08,0.5090748267418865,0.49073182609586213,0.4908570692633346,0.5090033724726585
1645118575760578630,0.002900413275232552,-0.011977680184449982,1.6027459498908364e-08,0.5091614025350915,0.4906428754186511,0.4907670273891173,0.5090893436294432
