%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1644942678777923699,-0.025010715573270087,-0.08316478724973216,0.0,0.4683665754759458,0.5297481060783601,0.5298447573617401,0.46825658370128204
1644942678826709439,-0.025010715573270087,-0.08316478724973214,0.0,0.4683665754759458,0.5297481060783601,0.5298447573617401,0.46825658370128204
1644942678886399188,-0.025010715573270087,-0.08316478724973213,0.0,0.4683665754759459,0.5297481060783602,0.52984475736174,0.4682565837012819
1644942678941804908,-0.025010715573270087,-0.08316478724973211,0.0,0.46836657547594607,0.5297481060783603,0.5298447573617399,0.46825658370128176
1644942678989576433,-0.025010715573270087,-0.0831647872497321,0.0,0.46836657547594607,0.5297481060783603,0.5298447573617399,0.46825658370128176
1644942679044934549,-0.025010715573270087,-0.0831647872497321,0.0,0.4683665754759462,0.5297481060783604,0.5298447573617397,0.46825658370128165
1644942679115579064,-0.025010715573270087,-0.0831647872497321,0.0,0.4683665754759463,0.5297481060783605,0.5298447573617396,0.46825658370128154
1644942679173294289,-0.025010715573270087,-0.08316478724973209,0.0,0.468366575475946,0.5297481060783602,0.52984475736174,0.46825658370128187
1644942679222909391,-0.025010715573270087,-0.08316478724973209,0.0,0.4683665754759463,0.5297481060783604,0.5298447573617397,0.46825658370128165
1644942679273114349,-0.025010715573270087,-0.08316478724973209,0.0,0.46836657547594635,0.5297481060783605,0.5298447573617396,0.4682565837012816
1644942679325226332,-0.025010715573270087,-0.08316478724973209,0.0,0.4683665754759464,0.5297481060783605,0.5298447573617396,0.46825658370128154
1644942679372466139,-0.025010715573270087,-0.08316478724973209,0.0,0.4683665754759463,0.5297481060783604,0.5298447573617397,0.4682565837012816
1644942679430428405,-0.025010715573270087,-0.08316478724973209,0.0,0.4683665754759464,0.5297481060783605,0.5298447573617396,0.4682565837012815
1644942679486879707,-0.025010715573270087,-0.08316478724973209,0.0,0.46836657547594623,0.5297481060783604,0.5298447573617397,0.46825658370128165
1644942679538228623,-0.02501071557327009,-0.08316478724973209,0.0,0.46836657547594646,0.5297481060783606,0.5298447573617395,0.4682565837012814
1644942679590901454,-0.025010715573270094,-0.08316478724973207,0.0,0.46836657547594657,0.5297481060783608,0.5298447573617394,0.4682565837012813
1644942679640811929,-0.025010715573270094,-0.08316478724973207,0.0,0.4683665754759465,0.5297481060783608,0.5298447573617394,0.46825658370128137
1644942679690310261,-0.025010715573270094,-0.08316478724973207,0.0,0.46836657547594646,0.5297481060783608,0.5298447573617394,0.4682565837012814
1644942679749051092,-0.025010715573270094,-0.08316478724973207,0.0,0.4683665754759464,0.5297481060783608,0.5298447573617394,0.4682565837012815
1644942679800099898,-0.025010715573270094,-0.08316478724973207,0.0,0.46836657547594635,0.5297481060783608,0.5298447573617394,0.46825658370128154
1644942679851874502,-0.025010715573270094,-0.08316478724973207,0.0,0.4683665754759465,0.5297481060783609,0.5298447573617393,0.4682565837012814
1644942679911853518,-0.025010715573270094,-0.08316478724973207,0.0,0.46836657547594684,0.5297481060783611,0.5298447573617391,0.46825658370128115
1644942679969305854,-0.025010715573270094,-0.08316478724973207,0.0,0.4683665754759472,0.5297481060783614,0.5298447573617387,0.4682565837012808
1644942680020011702,-0.025010715573270094,-0.08316478724973206,0.0,0.46836657547594746,0.5297481060783618,0.5298447573617384,0.46825658370128054
1644942680070713810,-0.025010715573270097,-0.08316478724973204,0.0,0.46836657547594784,0.5297481060783621,0.5298447573617381,0.46825658370128015
1644942680127527166,-0.025010715573270097,-0.08316478724973204,0.0,0.46836657547594795,0.5297481060783622,0.529844757361738,0.46825658370128004
1644942680181124247,-0.0250107155732701,-0.08316478724973204,0.0,0.46836657547594807,0.5297481060783623,0.5298447573617379,0.4682565837012799
1644942680237159243,-0.0250107155732701,-0.08316478724973204,0.0,0.4683665754759484,0.5297481060783628,0.5298447573617374,0.4682565837012796
1644942680295250860,-0.0250107155732701,-0.08316478724973204,0.0,0.4683665754759483,0.5297481060783626,0.5298447573617375,0.4682565837012797
1644942680348932168,-0.0250107155732701,-0.08316478724973204,0.0,0.46836657547594823,0.5297481060783625,0.5298447573617376,0.46825658370127976
1644942680401863878,-0.025010715573270104,-0.08316478724973206,0.0,0.46836657547594845,0.5297481060783628,0.5298447573617374,0.4682565837012796
1644942680465903679,-0.025010715573270104,-0.08316478724973206,0.0,0.4683665754759487,0.529748106078363,0.5298447573617372,0.46825658370127937
1644942680521712293,-0.025010715573270104,-0.08316478724973206,0.0,0.4683665754759489,0.5297481060783632,0.529844757361737,0.46825658370127915
1644942680581421743,-0.025010715573270104,-0.08316478724973206,0.0,0.46836657547594907,0.5297481060783634,0.5298447573617368,0.46825658370127893
1644942680636251398,-0.025010715573270108,-0.08316478724973206,0.0,0.4683665754759489,0.5297481060783633,0.5298447573617369,0.4682565837012791
1644942680687325927,-0.025010715573270108,-0.08316478724973206,0.0,0.46836657547594873,0.5297481060783632,0.529844757361737,0.4682565837012792
1644942680744007167,-0.025010715573270108,-0.08316478724973207,0.0,0.4683665754759488,0.5297481060783632,0.529844757361737,0.46825658370127915
1644942680799790565,-0.025010715573270108,-0.08316478724973207,0.0,0.46836657547594884,0.5297481060783633,0.5298447573617369,0.4682565837012791
1644942680855397572,-0.024356290455772842,-0.08308398487874499,-1.896701644628674e-08,0.472516981530229,0.5260588143655651,0.5261461360835754,0.4723982107059383
1644942680906530115,-0.024316447872908584,-0.08299955844361856,-2.7238374539473678e-08,0.47418311411764125,0.5245602806477936,0.5246450785687633,0.47406162867919555
1644942680961968030,-0.024287278945412417,-0.08284305992984457,-3.479577852167332e-08,0.4756789037137987,0.5232043772581528,0.5232897000741952,0.4755571994784617
1644942681013886870,-0.024267311273672876,-0.08262566937980373,-4.216313896627209e-08,0.47698563830352503,0.5220119144128491,0.5220994333262439,0.4768652260163425
1644942681066787579,-0.02425507517974008,-0.08234715923429121,-4.9259702392764635e-08,0.47814068709592095,0.5209488465090669,0.5210427662266226,0.47802533241159284
1644942681112777947,-0.02424981193018975,-0.08201489723883047,-5.593543154249424e-08,0.4791383832662899,0.5200242748327413,0.5201264847859216,0.47902985615708676
1644942681159880916,-0.02425226997307176,-0.08163446168604874,-6.242911864842073e-08,0.47994547934224896,0.5192723167517823,0.5193827864694149,0.4798438485939286
1644942681217287953,-0.024268001407840738,-0.08120870851361252,-6.891577470118264e-08,0.48041002707766045,0.5188391044591486,0.5189536667362985,0.48031165023160993
1644942681264034912,-0.024289556932063885,-0.08075349465115216,-7.54551382147437e-08,0.48075694753174375,0.518516178476795,0.5186326449266795,0.48065986900731467
1644942681318128127,-0.024316217393517504,-0.08025071061786167,-8.150351486064696e-08,0.4810276412314283,0.5182637191672593,0.5183819177519277,0.4809317135665663
1644942681369866331,-0.02434195983790594,-0.07972069077211416,-8.705197056537868e-08,0.48135522359460614,0.5179582578196739,0.5180780836634097,0.4812603153203431
1644942681418870299,-0.024367100070618538,-0.07915724317316984,-9.195600431003413e-08,0.4817134113484538,0.5176236944889735,0.5177454162781048,0.48161975058507
1644942681497183516,-0.024393425059459514,-0.07857037811616324,-9.630128982451975e-08,0.4820518020621762,0.5173065745739549,0.5174307959046157,0.4819598940582892
