%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1645173548193892204,0.059438220313108976,0.006040762415389565,3.802781108178404e-08,0.7065696233919505,0.03533467645949388,0.03541874243741354,0.7058727510135272
1645173548257669499,0.0604966071987321,0.006317846995288461,3.802781108178404e-08,0.7064436432295487,0.037486227744932855,0.03757275439473192,0.7057764871382463
1645173548315012245,0.061505458083717296,0.006602512208193954,3.802781108178404e-08,0.7063121354757356,0.03961119178250248,0.039700123545719675,0.7056755776953906
1645173548393823570,0.06247718802160884,0.006732393250713775,3.802781108178404e-08,0.7062635103189193,0.040186868787060875,0.040279497043902344,0.7056588635360378
1645173548455346954,0.06345753175221963,0.006829997092954719,3.802781108178404e-08,0.7061886179023649,0.04121122539819718,0.041306396855485615,0.7056153714490186
1645173548514635068,0.06430512335744328,0.007229987825869299,3.802781108178404e-08,0.7059745061548743,0.044527368075094026,0.044622627583610144,0.705426205395868
1645173548600847122,0.06498533388618094,0.008067823701835338,3.802781108178361e-08,0.7052441102838304,0.05479474025190579,0.054883827415590676,0.7047099026116369
1645173548667327310,0.06553004893987371,0.008955539003348917,3.802781108178334e-08,0.7044264580384453,0.06463685343701049,0.06471448159644981,0.7038589903275144
1645173548730387442,0.06516807925761707,0.008950932348270373,3.802781108178334e-08,0.7049204034107769,0.059354128109570345,0.0594292291873519,0.7042957326647165
1645173548824214163,0.0654316686135548,0.008795183854663723,3.802781108178314e-08,0.7050448642345449,0.05800802763197016,0.058081902813113144,0.7043956989592859
1645173548883097513,0.06558993637092425,0.009053113969087239,3.8027811081782994e-08,0.7047315820037157,0.06175581926400235,0.06182548858395214,0.7040718891384031
1645173548948418548,0.06580351767869545,0.00940118185590972,3.802781108178271e-08,0.7042257725432621,0.0673688294317759,0.06743142122190082,0.7035485097268169
1645173549009864556,0.06591059174905285,0.009491585639730554,3.802781108178241e-08,0.7039193348287602,0.07062320066237247,0.07067966508897902,0.7032171204722908
1645173549079343237,0.06593036501000017,0.009517131578107943,3.802781108178221e-08,0.7038560495416714,0.07136439789840933,0.0714174457589433,0.7031310920997953
1645173549143428311,0.06577360756358552,0.00946759747406246,3.802781108178221e-08,0.703948445893165,0.07051947074377979,0.07057201968505371,0.7032092005997788
1645173549205677037,0.06563942155424292,0.009421888779258609,3.802781108178221e-08,0.7039927591474786,0.07011577751814291,0.07016828178879907,0.7032456079078965
1645173549276379689,0.06539563862739353,0.00942026576209535,3.802781108178221e-08,0.7039511844210452,0.07053679619277807,0.07058933846644873,0.7032029832345195
1645173549343509112,0.06502886445506423,0.009394118812381724,3.802781108178221e-08,0.7039169854275515,0.07089438038021574,0.07094661096902094,0.7031653026487417
1645173549407227070,0.0646335466039799,0.009344610355432985,3.802781108178221e-08,0.7038983452814332,0.07108362440400902,0.07113603821660376,0.7031457188367776
1645173549466950526,0.06417919780751721,0.009298688229494827,3.802781108178221e-08,0.7038574928535889,0.07146840827126806,0.07152141632229751,0.7031085146549405
1645173549529711961,0.0636960627173254,0.009250900175488613,3.802781108178221e-08,0.7038080093184121,0.07191828942159542,0.07197228358238257,0.7030661676270984
1645173549594324085,0.06316926371153389,0.009198547009909273,3.802781108178221e-08,0.7037533464892742,0.07239944878565482,0.07245483717921715,0.703021936848351
1645173549655436847,0.06257092997871519,0.009129290952538952,3.802781108178221e-08,0.7037016677189346,0.07283342493835712,0.07289067981147067,0.7029837863407333
1645173549740406942,0.0620824260577689,0.009038080219866095,3.802781108178221e-08,0.703709438219877,0.07267771607466815,0.07273781190373287,0.7030079564740966
1645173549798029289,0.061316295308365965,0.008912914190783104,3.802781108178221e-08,0.703647120998521,0.07318759174126355,0.07325015812702833,0.7029642379666018
1645173549862171897,0.06069654040172836,0.008862946289548604,3.802781108178221e-08,0.7035024965242473,0.07447829904352203,0.0745424726421879,0.7028375631169101
1645173549920658884,0.060038900442970604,0.008776174845331441,3.802781108178221e-08,0.7034133074180812,0.07522571760737422,0.07529218322692209,0.7027673139116022
1645173550005024296,0.05934499399631334,0.008613958374465073,3.802781108178221e-08,0.7034164212379947,0.07509815183675948,0.0751679691821689,0.7027911370616854
1645173550091825344,0.05853038064393146,0.008435276079683075,3.802781108178221e-08,0.703382270063132,0.07531146953248,0.07538453813776394,0.7027792940372125
1645173550150441626,0.057743703765672866,0.008287377142360478,3.802781108178221e-08,0.7032715300753085,0.07623569719464739,0.07631130364918617,0.7026904427940766
1645173550207398886,0.057018796530191526,0.008168839139235877,3.802781108178221e-08,0.7031174065827014,0.07753962861286293,0.07761763979911296,0.7025589089514157
1645173550265230821,0.056272823634221855,0.008028356982289446,3.802781108178221e-08,0.7029833126521753,0.07864162133296791,0.07872228888077135,0.7024476911201726
1645173550325139616,0.05552369395987333,0.007866160401564744,3.802781108178221e-08,0.7028642905087502,0.07960219614224558,0.07968538929378872,0.7023499969602427
1645173550385079616,0.0547834593081189,0.007693472105328839,3.802781108178221e-08,0.7027447470052504,0.08055616765270004,0.08064190707717298,0.7022516694409393
1645173550464641628,0.054074444843702316,0.007532133757750631,3.802781108178221e-08,0.702591263449721,0.08179737948314916,0.08188522528015116,0.7021178783613377
1645173550548451671,0.05324166633817258,0.00726734302476017,3.802781108178221e-08,0.7024986002875685,0.08250129665612811,0.0825917620897103,0.7020454782127535
1645173550611774643,0.0523809869080053,0.007029457819998813,3.802781108178221e-08,0.7023744147110613,0.0834655102838051,0.08355843488423037,0.7019413637278036
1645173550680493564,0.05163424962129988,0.006811070179312068,3.802781108178221e-08,0.702182502542158,0.0849847954701238,0.08507963336835493,0.7017683190686459
1645173550788204631,0.05096647198312183,0.006543238747407542,3.802781108178221e-08,0.7021918566097417,0.08481880019675891,0.08491700841370362,0.7017987384757871
1645173550863637057,0.049928292431993024,0.006579579468887795,3.802781108178221e-08,0.7015004462978554,0.09029024912238434,0.09038801415095397,0.7011239559843663
1645173550955247436,0.04910513404908544,0.0064610846279504995,3.8008729860899045e-08,0.7012039475070728,0.09250193147213681,0.09260098202126593,0.7008434024824037
1645173551017303746,0.048158416686041074,0.006191782741360818,3.8014773187170806e-08,0.7012393528748042,0.09216854890165342,0.09227041315797913,0.7008954982226225
1645173551098189617,0.047267510116732844,0.005876938081139545,3.800792617698039e-08,0.7015800525463883,0.08947629456931577,0.08958175315859448,0.7012521173445236
1645173551211827579,0.0462763913549021,0.005510384855179339,3.800534874884185e-08,0.7020350238343226,0.08576658233541887,0.08587605582846705,0.7017237502748377
1645173551300071113,0.04528924139867512,0.004964599707735492,3.8005348761763034e-08,0.7027870039504481,0.07928668330579663,0.07940157231236421,0.7024951524694221
1645173551366693186,0.04420129029342283,0.004696158861989293,3.800534876253724e-08,0.7029108437404644,0.07810207964296192,0.07821974356510475,0.7026365224097841
1645173551426344469,0.043041046128659124,0.004424013820985628,3.8005348761359694e-08,0.7029554145317112,0.07762191051525828,0.07774193499715328,0.7026981682994502
1645173551543873047,0.041896153239620725,0.0043375490430551614,3.80053487613596e-08,0.7026625373752153,0.08015443062748366,0.08027571473192573,0.7024218358255095
1645173551681058949,0.04118579752757565,0.0038620217526119296,3.800534876135975e-08,0.7035825290500325,0.0715778516215836,0.0717029333289041,0.7033540540331176
1645173551769204729,0.040051325623342876,0.003528054376902512,3.8005348761359807e-08,0.7039578967891906,0.06770076959648014,0.06782943319753118,0.7037464410824948
1645173551865648833,0.03872575923827146,0.003409920512012993,3.8005348761359807e-08,0.7034578138223901,0.07268429238636201,0.07281145687445523,0.7032514412074311
1645173551932979348,0.03738082890804902,0.0031327062991818935,3.800534876135982e-08,0.703031815695585,0.07665166202338053,0.07677878626303747,0.702834124675794
1645173552026313087,0.036008591591110306,0.0028923547004169638,3.800534876135982e-08,0.7025034458257854,0.08131088918855574,0.08143796082443627,0.7023142504883508
1645173552087050404,0.03460074286561317,0.0025353218179254688,3.800534876135982e-08,0.7020836138856216,0.08482125249940788,0.08494869760344019,0.7019028942903772
1645173552141400588,0.03347002416189135,0.0018583488506932738,3.800534876135982e-08,0.702089793577205,0.08473852881860909,0.08486688131136602,0.7019166018444427
1645173552199787463,0.03235915411693404,0.0011277659629120845,3.800534876135982e-08,0.7022075005680686,0.08372809388184625,0.08385745043768694,0.7020414235975977
1645173552274278668,0.03132205750342371,0.0005667406508891044,3.800534876135982e-08,0.702131240676865,0.08433455845128246,0.08446466636223762,0.701972309462917
1645173552369829144,0.030137183660780054,-8.655145273053777e-08,3.800534876135982e-08,0.7020225839953649,0.0851972318577017,0.08532851716044558,0.7018723298459962
1645173552431583585,0.029004318607203813,-0.000540322800728547,3.800534876135982e-08,0.7017329524978447,0.08751803162688965,0.08764991835063689,0.7015903001980078
1645173552504503105,0.02805987802489512,-0.0010086735969125002,3.800534876135982e-08,0.7012665954678537,0.09114921323368012,0.09128138421511972,0.7011310090871533
1645173552566651212,0.02703608593077472,-0.0014405409934612687,3.800534876135982e-08,0.7005959363953299,0.09614092515577047,0.09627308632485372,0.7004668081115778
1645173552626599443,0.02607441228624962,-0.0017647161644263418,3.800534876135982e-08,0.6996142499570365,0.10301208507683524,0.10314438186744046,0.6994924217419021
1645173552705130417,0.025062961200347372,-0.0020017034359102372,3.800534876135982e-08,0.6982662833934847,0.11175472524971643,0.11188713356396081,0.6981520953223888
1645173552767678761,0.02405146984879877,-0.001732377895816999,3.800534876135982e-08,0.6956955694358082,0.12674283715996598,0.12687545761043145,0.6955907892950882
1645173552824632399,0.023070743135280184,-0.0017801588605890345,3.800534876135982e-08,0.6932952076611901,0.13925082700064056,0.1393834436105749,0.6931978201501457
1645173552886384859,0.022114273539163606,-0.0016100528095514535,3.800534876135982e-08,0.689908667804527,0.15513442156728582,0.15526731147141704,0.689819833957821
1645173552962724142,0.02090458054888389,-0.0011825848507086897,3.800534876135982e-08,0.6852096096013293,0.17469856679846804,0.17483183513312367,0.6851292075897296
1645173553032005106,0.01966602064497993,-0.0007152182455201625,3.800534876135982e-08,0.6794141713257944,0.1960086439483895,0.19614251110248654,0.6793416744448997
1645173553114813195,0.018495730846035813,-0.0003623446413153547,3.800534876135982e-08,0.6731256459222669,0.21660596404420826,0.21673992322686025,0.6730583383495196
1645173553193109645,0.017020850497295154,-0.00010254107797251716,3.800534876135982e-08,0.6661757987609038,0.23711117868892573,0.2372443466492736,0.6661105119039715
1645173553289710802,0.01564355520490941,0.00013299434344282192,3.800534876135982e-08,0.6582189740841888,0.25838002163935236,0.2585097275391231,0.6581491224189587
1645173553355200712,0.014346845035041092,0.0002425503275593011,3.800534876135982e-08,0.6500222486088502,0.2783728809265788,0.27849467930993616,0.6499387117830251
1645173553419582628,0.012767827781732976,0.00022518485076788563,3.800534876135982e-08,0.6414511312821558,0.2976125303655383,0.2977229353894538,0.641348798774382
1645173553475334786,0.011591046984436632,-3.1911181902479976e-05,3.800534876135982e-08,0.6342005710841395,0.31278563982951324,0.31288428668693213,0.6340805960580995
1645173553538045353,0.010511032554675961,-0.00039979753904031707,3.800534876135982e-08,0.6277073767243065,0.32563566647357606,0.32572407965597117,0.6275736497483477
1645173553628569316,0.009406292784544825,-0.0007949263466610068,3.800534876135982e-08,0.6211272553642819,0.33802538986747815,0.3381069026819009,0.6209859022614096
1645173553682975170,0.008298837581406048,-0.0012594873821217762,3.800534876135982e-08,0.6143515417276159,0.35019234250468073,0.35026900991964505,0.6142060949859497
1645173553744994799,0.007369383640774527,-0.0017936414443587767,3.800534876135982e-08,0.6079825566177705,0.36116612972328294,0.36122314092323793,0.6078108916848781
